year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2001,7,31,우리가 아는 세계의 종언,이매뉴얼 월러스틴 지음 / 백승욱 옮김,창비,2001-07-20,17100,사회과학,사회사상/사회사상사,사회사상/사회사상사 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287853
2001,7,32,알몸 박정희,최상천 지음,사람나라,2004-07-07,9000,사회과학,정치학/외교학/행정학,정치인,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=276841
2001,7,33,만 가지 슬픔,엘리자베스 김 지음 / 노진선 옮김,대산출판사,2001-07-15,7200,사회과학,여성학/젠더,여성인물,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285508
2001,7,34,여성의 몸 여성의 지혜,크리스티안 노스럽 지음 / 강현주 옮김,한문화,2000-02-10,18000,사회과학,여성학/젠더,여성문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=222227
2001,7,35,feminist journal if 2001.여름,이프 편집부 엮음,이프(if),2001-06-15,7650,사회과학,계간지/무크,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282122
2001,7,36,더불어 사는 자본주의,리치 디보스 지음 / 신현규 옮김,아름다운사회,2001-04-16,10800,경제경영,경제학/경제일반,경제이론/경제사상,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=37967
2001,7,37,서른일곱 명의 애인,김은형 지음,즐거운학교,2001-05-25,8500,사회과학,교육학,교육자,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279484
2001,7,38,영화가 욕망하는 것들,김영진 지음,책세상,2001-02-15,4410,예술/대중문화,영화/드라마,영화이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=266081
2001,7,39,나는 조선노동당원이오!,이향규 지음 / 김석형 구술,도서출판선인(선인문화사),2001-05-22,28000,사회과학,한국정치사정/정치사,한국정치사정/정치사-일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281455
2001,7,40,프레이리의 교사론,파울로 프레이리 지음 / 교육문화연구회 옮김,아침이슬,2000-09-26,9000,사회과학,교육학,교육 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=249278
2001,7,41,한국의 주체성,탁석산 지음,책세상,2000-06-25,4410,인문학,문화/문화이론,한국학/한국문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238437
2001,7,42,"좋은 미국, 나쁜 미국, 멍청한 미국",빌 오릴리 지음 / 손희승 옮김,서울문화사,2001-05-31,8820,사회과학,비평/칼럼,국제사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281156
2001,7,43,실패한 교육과 거짓말,노암 촘스키 지음 / 강주헌 옮김,아침이슬,2001-02-17,7650,사회과학,비평/칼럼,국제사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=265927
2001,7,44,보거를 찾아 떠난 7일간의 특별한 여행,질베르 시누에 지음 / 홍세화 옮김,예담,2001-01-12,6750,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=261919
2001,7,45,담배 피우는 아줌마,이숙경 지음,동녘,2001-02-08,6750,사회과학,여성학/젠더,여성문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=264875
2001,7,46,"여성의 몸, 몸의 문화정치학",김은실 지음,또하나의문화,2001-06-27,11700,사회과학,여성학/젠더,여성문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=284446
2001,7,47,진보평론 8 - 2001.여름,진보평론 편집부 엮음,현장에서미래를,2001-06-01,9000,잡지,교양/문예/인문,인문/사회,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=283291
2001,7,48,"사랑은 지독한, 그러나 너무나 정상적인 혼란",울리히 벡.벡-게른스하임 지음 / 강수영 외 옮김,새물결,1999-07-25,16200,사회과학,사회문제,성차별/성폭력문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=200840
2001,7,49,인물과 사상 18,강준만 외 지음,개마고원,2001-04-19,8820,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275234
2001,7,50,여성의 몸 여성의 나이,또하나의문화 편집부 엮음,또하나의문화,2001-03-05,8550,사회과학,계간지/무크,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268107
2002,7,1,좌우는 있어도 위아래는 없다,박노자 지음,한겨레출판,2002-06-21,9900,사회과학,사회문제,인권문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362284
2002,7,2,당신들의 대한민국 1,박노자 지음,한겨레출판,2001-12-24,9000,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323424
2002,7,3,남자,디트리히 슈바니츠 지음 / 인성기 옮김,들녘,2002-04-25,17100,인문학,문화/문화이론,성(性)/성문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346044
2002,7,4,폭력과 상스러움,진중권 지음,푸른숲,2002-04-06,10800,사회과학,사회학,사회학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342479
2002,7,5,아웃사이더 07,김정란.홍세화.진중권.박노자 외 지음,아웃사이더,2002-05-25,7200,사회과학,계간지/무크,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=350656
2002,7,6,꽃으로도 아이를 때리지 말라,박홍규 지음,우물이있는집,2002-06-27,9900,사회과학,교육학,교육자,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364948
2002,7,7,한국의 이너서클,손광식 지음,중심,2002-07-15,9000,사회과학,한국정치사정/정치사,전두환정부/노태우정부,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366638
2002,7,8,미국 문화의 몰락,모리스 버만 지음 / 심현식 옮김,황금가지,2002-06-20,9000,인문학,문화/문화이론,미국문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362611
2002,7,9,멍청한 백인들,마이클 무어 지음 / 김현후 옮김,나무와숲,2003-04-01,8550,사회과학,정치학/외교학/행정학,각국정치사정/정치사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348969
2002,7,10,인물과 사상 23,강준만 지음,개마고원,2002-07-13,9000,사회과학,계간지/무크,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366146
2002,7,11,한국 노동계급의 형성,구해근 지음 / 신광영 옮김,창비,2002-07-10,11700,사회과학,사회운동,노동운동,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365512
2002,7,12,B급 좌파,김규항 지음,야간비행,2001-07-09,14250,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286529
2002,7,13,토토의 새로운 세상,구로야나기 테츠코 지음 / 권남희 옮김 / 이와사키 치히로 그림,다우출판사,2002-04-30,7200,좋은부모,교육/학습,대안교육/홈스쿨링,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345441
2002,7,14,오래된 미래,헬레나 노르베리-호지 지음 / 김태언 외 옮김,녹색평론사,2003-12-27,7200,사회과학,사회사상/사회사상사,자유주의/신자유주의,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277032
2002,7,15,잡노마드 사회,군둘라 엥리슈 지음 / 이미옥 옮김,문예출판사,2002-07-15,9000,사회과학,미래학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366322
2002,7,16,진보정당은 비판적 지지를 넘어설 수 있는가,주대환 지음,이후,2002-07-05,9000,사회과학,사회사상/사회사상사,사회주의/공산주의,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364443
2002,7,17,초경파티,노지은.이현정 지음 / 장정예 그림,또하나의문화,2002-05-15,9000,사회과학,여성학/젠더,여성문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351130
2002,7,18,가비오따쓰,앨런 와이즈먼 지음 / 황대권 옮김,월간말,2002-03-28,10800,사회과학,환경/생태문제,환경학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341825
2002,7,19,소유의 종말,제레미 리프킨 지음 / 이희재 옮김,민음사,2001-05-25,19800,사회과학,미래학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=278587
2002,7,20,아주 작은 차이,알리스 슈바르처 지음 / 김재희 옮김,이프(if),2001-05-17,8100,사회과학,여성학/젠더,여성문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277239
2002,7,21,엄마 없어서 슬펐니?,김미경 외 열 명의 엄마들 지음,이프(if),2002-01-24,7650,좋은부모,교육/학습,창의 교육,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328093
2002,7,22,부자 신문 가난한 독자,손석춘 지음,한겨레출판,2002-04-04,8100,사회과학,비평/칼럼,정치비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343668
2002,7,23,포스트콜로니얼,고모리 요이치 지음 / 송태욱 옮김,삼인,2002-07-10,9000,사회과학,정치학/외교학/행정학,각국정치사정/정치사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364731
2002,7,24,1968년의 목소리,로널드 프레이저 지음 / 안효상 옮김,박종철출판사,2002-05-17,20700,사회과학,정치학/외교학/행정학,각국정치사정/정치사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=349369
2002,7,25,사회운동가들과 함께 세상읽기,권영길 외 지음,책벌레,2002-06-10,8100,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362343
2002,7,26,간디 자서전,간디 지음 / 함석헌 옮김,한길사,2002-03-15,18000,사회과학,사회운동,사회운동가/혁명가,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342520
2002,7,27,나에게는 두 남자가 필요하다,마르티나 렐린 지음 / 이용숙 옮김,마음산책,2002-05-20,9900,사회과학,여성학/젠더,여성문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=349452
2002,7,28,지구를 살리는 7가지 불가사의한 물건들,존 라이언 지음 / 이상훈 옮김,그물코,2002-05-10,7200,과학,공학,화학공학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348820
2002,7,29,전태일 평전,조영래 지음,돌베개,2001-09-01,8100,사회과학,사회운동,사회운동가/혁명가,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=294196
2002,7,30,성은 환상이다,기시다 슈 지음 / 박규태 옮김,이학사,2000-11-01,10800,인문학,심리학/정신분석학,이론 심리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=254543
2002,7,31,쎄느강은 좌우를 나누고 한강은 남북을 가른다,홍세화 지음,한겨레출판,1999-05-31,7650,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=195199
2002,7,32,용감한 여성들,막달레나의 집 엮음,삼인,2002-05-05,10800,사회과학,사회문제,인권문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348371
2002,7,33,한국의 시민운동 프로크루스테스의 침대,박원순 지음,당대,2002-06-22,10800,사회과학,사회운동,시민운동/NGO/NPO,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364220
2002,7,34,불량 국가,노암 촘스키 지음 / 장영준 옮김,두레,2001-10-15,11520,사회과학,정치학/외교학/행정학,세계패권과 국제질서,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300397
2002,7,35,백범일지 - 양장,김구 지음,돌베개,1997-08-15,13500,역사,한국근현대사,일제치하/항일시대,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=58778
2002,7,36,동맹 속의 섹스,캐서린 H.S. 문 지음 / 이정주 옮김,삼인,2002-06-15,10800,사회과학,사회문제,성차별/성폭력문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361853
2002,7,37,"춘아, 춘아, 옥단춘아, 네 아버지 어디 갔니?",이윤기 외 대담,민음사,2001-06-15,13500,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281438
2002,7,38,노인들의 사회 그 불안한 미래,피터 G. 피터슨 지음 / 강연희 옮김 / 김동배 감수,에코리브르,2002-06-18,13500,사회과학,사회문제,노인문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362610
2002,7,39,파놉티콘- 정보사회 정보감옥,홍성욱 지음,책세상,2002-05-30,5310,사회과학,미래학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351388
2002,7,40,아줌마 밥 먹구 가,오한숙희 지음,여성신문사,2002-04-10,7650,사회과학,여성학/젠더,여성문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342940
2002,7,41,부의 분배,에단 B. 캡스타인 지음 / 노혜숙 옮김,생각의나무,2002-06-18,11700,사회과학,사회문제,빈곤/불평등문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363310
2002,7,42,한국 의사들이 사는 법,안종주 지음,한울(한울아카데미),2002-05-20,12000,사회과학,사회학,사회학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348456
2002,7,43,로자 룩셈부르크 평전,막스 갈로 지음 / 임헌 옮김,푸른숲,2002-04-15,18000,사회과학,정치학/외교학/행정학,정치인,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345465
2002,7,44,보보스,데이비드 브룩스 지음 / 형선호 옮김,동방미디어,2001-01-10,8100,인문학,문화/문화이론,미국문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=261120
2002,7,45,대중문화의 겉과 속,강준만 지음,인물과사상사,2000-02-22,8100,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=206763
2002,7,46,노년,시몬 드 보부아르 지음 / 홍상희.박혜영 옮김,책세상,2002-07-10,26100,사회과학,사회문제,노인문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365754
2002,7,47,우리의 말이 우리의 무기입니다,부사령관 마르코스 지음 / 주제 사라마구 서문 / 후아나 폰세 데 레온 엮음 / 윤길순 옮김,해냄,2002-03-18,16200,사회과학,사회사상/사회사상사,자유주의/신자유주의,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340516
2002,7,48,한국의 정체성,탁석산 지음,책세상,2000-04-27,4410,사회과학,사회학,사회학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=231777
2002,7,49,"블록버스터의 환상, 한국 영화의 나르시시즘",김경욱 지음,책세상,2002-06-20,6210,예술/대중문화,영화/드라마,한국영화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363708
2002,7,50,침묵의 봄,레이첼 카슨 지음 / 김은령 옮김,에코리브르,2002-04-10,13500,사회과학,환경/생태문제,환경학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342580
2003,7,1,살아있는 역사 1,힐러리 로댐 클린턴 지음 / 김석희 옮김,웅진지식하우스,2003-06-19,10800,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419074
2003,7,2,사회를 보는 논리,김찬호 지음,문학과지성사,2001-04-24,7200,사회과학,사회학,사회학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=276177
2003,7,3,살아있는 역사 2,힐러리 로댐 클린턴 지음 / 김석희 옮김,웅진지식하우스,2003-07-19,10800,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419075
2003,7,4,나를 배반한 역사,박노자 지음,인물과사상사,2003-04-26,9000,역사,한국근현대사,근대개화기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=411722
2003,7,5,나는 고백한다 현대의학을,아툴 가완디 지음 / 김미화 옮김 / 박재영 감수,동녘사이언스,2003-06-10,16200,건강/취미/레저,건강정보,기타,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=417618
2003,7,6,남자의 탄생,전인권 지음,푸른숲,2003-05-02,11700,인문학,심리학/정신분석학,이론 심리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=411840
2003,7,7,당신들의 대한민국 1,박노자 지음,한겨레출판,2001-12-24,9000,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323424
2003,7,8,대중문화의 겉과 속,강준만 지음,인물과사상사,2000-02-22,8100,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=206763
2003,7,9,더 나은 세계는 가능하다,세계화국제포럼(IFG) 소속 19명 지음 / 이주명 옮김,필맥,2003-07-01,15000,사회과학,사회사상/사회사상사,자유주의/신자유주의,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419948
2003,7,10,인물과 사상 27,강준만 외 지음,개마고원,2003-07-09,9000,사회과학,비평/칼럼,한국사회비평/칼럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422164
2003,7,11,지오그래피,케네스 C. 데이비스 지음 / 이희재 옮김,푸른숲,2003-06-27,11700,역사,세계사 일반,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419743
2003,7,12,오래된 미래,헬레나 노르베리-호지 지음 / 김태언 외 옮김,녹색평론사,2003-12-27,7200,사회과학,사회사상/사회사상사,자유주의/신자유주의,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277032
2003,7,13,대한민국 헌법,박영률출판사 편집부 엮음,박영률출판사,2003-06-27,14500,사회과학,법과 생활,기타법률,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419531
2003,7,14,전태일 평전,조영래 지음,돌베개,2001-09-01,8100,사회과학,사회운동,사회운동가/혁명가,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=294196
2003,7,15,인간에 대한 오해,스티븐 제이 굴드 지음 / 김동광 옮김,사회평론,2003-07-04,22500,과학,생명과학,생물학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422280
2003,7,16,미국의 좌파와 우파,이주영 지음,살림,2003-06-30,6120,사회과학,정치학/외교학/행정학,각국정치사정/정치사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420645
2003,7,17,재판,마리 자겐슈나이더 지음 / 이온화 옮김,해냄,2003-06-16,13500,역사,서양사,서양사일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419130
2003,7,18,악역을 맡은 자의 슬픔,홍세화 지음,한겨레출판,2002-12-12,8100,인문학,문화/문화이론,서양문화읽기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390540
2003,7,19,"도널드 덕, 어떻게 읽을 것인가",아리엘 도르프만 외 지음 / 김성오 옮김,새물결,2003-06-20,6000,예술/대중문화,예술/대중문화의 이해,대중문화론,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419909
2003,7,20,노무현 죽이기,강준만 지음,인물과사상사,2003-07-21,6750,사회과학,비평/칼럼,언론비평,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=424512
2003,7,21,MD 미사일 방어체제,정욱식 지음,살림,2003-06-30,4320,사회과학,국방/군사학,국내외 군사사정,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420644
2003,7,22,백범일지,김구 지음 / 도진순 주해,돌베개,2002-08-01,10800,역사,한국근현대사,일제치하/항일시대,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=369173
2003,7,23,월경하는 지식의 모험자들,강봉균·박여성·이진우 외 53명 지음,한길사,2003-06-16,31500,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420232
2003,7,24,오만과 편견,임지현.사카이 나오키 지음,휴머니스트,2003-05-12,16200,인문학,인문 비평,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=413851
2003,7,25,두 얼굴을 가진 하나님 : 성서로 보는 미국 노예제,김형인 지음,살림,2003-06-30,4320,종교/역학,기독교(개신교),기독교의 이해,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420638
2003,7,26,아웃사이더 13,김정란.김동춘.김민수.노혜경.박노자.홍세화 엮음,아웃사이더,2003-06-10,7200,사회과학,계간지/무크,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=418550
2003,7,27,미국 VS 유럽,로버트 케이건 지음 / 홍수원 옮김,세종연구원,2003-04-15,9000,사회과학,정치학/외교학/행정학,세계패권과 국제질서,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=409748
2003,7,28,좌우는 있어도 위아래는 없다,박노자 지음,한겨레출판,2002-06-21,9900,사회과학,사회문제,인권문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362284
2003,7,29,콘돌리자 라이스,안토니아 펠릭스 지음 / 오영숙 외 옮김,일송북,2003-05-02,10800,사회과학,정치학/외교학/행정학,정치인,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=412788
2003,7,30,여자,나탈리 앤지어 지음 / 이한음 옮김,문예출판사,2003-08-01,19800,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=424189
2003,7,31,나를 찾는 독서논술,이가윤.최지연 외 지음 / 월간 배워서 남주자 편집부 엮음,도서출판 해오름,2003-07-25,14400,사회과학,교육학,교육 커리큘럼,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=424773
2003,7,32,네트워크 사회의 도래 (반양장),마뉴엘 카스텔 지음 / 김묵한.박행웅.오은주 옮김,한울(한울아카데미),2003-04-30,24000,사회과학,미래학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=411735
2003,7,33,글로벌 섹스,데니스 알트먼 지음 / 이수영 옮김,이소출판사,2003-07-18,11700,인문학,문화/문화이론,성(性)/성문화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419428
