year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2001,7,23,역사를 바꾼 31명의 별난 환자들,리차드 고든 지음 / 김철중 옮김,에디터,2001-06-01,8550,역사,세계사 일반,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279766
2001,7,24,"파인만 씨, 농담도 잘하시네! 1",리처드 파인만 지음 / 김희봉 옮김,사이언스북스,2000-05-19,7200,과학,과학자의 생애,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234260
2001,7,25,보이는 것만이 진실은 아니다,장휘용 지음,대양,2003-10-15,9000,과학,세계의 불가사의,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269180
2001,7,26,나는 현대의학을 믿지 않는다,로버트 S.멘델존 지음 / 남점순 옮김 / 박문일 감수,문예출판사,2000-12-15,10800,과학,의학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=262679
2001,7,27,인간 본성에 대하여,에드워드 윌슨 지음 / 이한음 옮김,사이언스북스,2000-12-15,13500,과학,생명과학,진화론,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259191
2001,7,28,발견하는 즐거움,리처드 파인만 지음 / 승영조 외 옮김,승산,2001-04-06,8820,과학,과학자의 생애,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=272976
2001,7,29,진화심리학,딜런 에반스 지음 / 이충호 옮김 / 오스카 저레이트 그림,김영사,2001-02-20,5220,인문학,심리학/정신분석학,이론 심리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267067
2001,7,30,페르마의 마지막 정리,사이먼 싱 지음 / 박병철 옮김,영림카디널,2003-02-25,11700,과학,수학,수학자의 생애,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=153339
2001,7,31,이기적 유전자,리처드 도킨스 지음 / 홍영남 옮김,을유문화사,1993-11-01,8100,대학교재/전문서적,자연과학계열,과학일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=116296
2001,7,32,부분과 전체,베르너 하이젠베르크 지음 / 김용준 옮김,지식산업사,2013-10-08,14250,과학,과학의 이해,과학고전,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=63045
2001,7,33,첨단 기기들은 어떻게 작동되는가,사이언티픽 아메리칸 엮음,서울문화사,2001-06-04,26820,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281459
2001,7,34,아인슈타인이 이발사에게 들려준 이야기,로버트 L.월크 지음 / 이창희 옮김,해냄,2001-01-10,9900,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=261696
2001,7,35,인체 기행,권오길 지음,지성사,2010-08-20,9900,과학,인체의 이해,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260710
2001,7,36,노동의 종말,제레미 리프킨 지음 / 이영호 옮김,민음사,1996-03-01,10800,사회과학,미래학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=31896
2001,7,37,먼지,조지프 어메이토 지음 / 강현석 옮김,이소출판사,2001-05-22,13500,인문학,문화/문화이론,문화사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277182
2001,7,38,수학 먹는 달팽이,아르망 에르스코비치 지음 / 문선영 옮김 / 정동명 감수,까치,2000-10-02,13500,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=250086
2001,7,39,쉽게 찾는 우리꽃 - 가을 겨울,김태정 지음,현암사,1994-12-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85559
2001,7,40,바다가 바글바글,애니타 개너리 지음 / 이명연 옮김,주니어김영사,1999-08-02,5310,어린이,과학/수학/컴퓨터,지구와 우주,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=201421
2001,7,41,상대적이며 절대적인 지식의 백과사전,베르나르 베르베르 지음 / 이세욱 옮김,열린책들,1996-01-01,9000,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=72531
2001,7,42,테크놀로지 마음대로 부리기,게리 스틱스 & 미리엄 레이콥 지음 / 이종인 옮김,생각의나무,2001-07-07,15300,과학,과학의 이해,현대과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286473
2001,7,43,스파게티에서 발견한 수학의 세계,알브레히트 보이텔슈파허 지음 / 유영미 옮김,이끌리오,2001-07-15,9000,과학,수학,쉽게 배우는 수학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286342
2001,7,44,소리 잃은 강,패트릭 맥컬리 지음 / 강호정 외 옮김,지식공작소,2001-06-29,32000,대학교재/전문서적,자연과학계열,환경학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=284953
2001,7,45,엔트로피,제레미 리프킨 지음 / 이창희 옮김,세종연구원,2000-05-25,14400,과학,과학의 이해,과학사상,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237268
2001,7,46,"파인만 씨, 농담도 잘하시네! 2",리처드 파인만 지음 / 김희봉 옮김,사이언스북스,2000-05-19,7200,과학,과학자의 생애,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234261
2001,7,47,시간이 시시각각,존 그리빈 / 메리 그리빈 지음 | 정영문 옮김,주니어김영사,2000-04-25,5310,어린이,과학/수학/컴퓨터,과학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=230785
2001,7,48,진화가 진짜진짜,필 게이츠 지음 / 토니 드 솔스 그림 / 류광태 옮김,주니어김영사,1999-10-10,5310,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=207700
2001,7,49,식물이 시끌시끌,닉 아놀드 외 지음 / 토니 드 솔스 그림,주니어김영사,1999-05-27,5310,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=194543
2001,7,50,쉽게 찾는 우리꽃 - 봄,김태정 지음,현암사,1994-04-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85560
2002,7,1,유전자가 세상을 바꾼다,김훈기 지음,궁리,2004-03-15,7650,과학,생명과학,생명과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=232849
2002,7,2,웃기는 수학이지 뭐야!,이광연 지음,경문사(경문북스),2000-02-05,8000,과학,수학,쉽게 배우는 수학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=221555
2002,7,3,생명이 있는 것은 다 아름답다,최재천 지음,효형출판,2001-01-20,10800,과학,동물과 식물,동물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=262445
2002,7,4,교과서 밖에서 배우는 재미있는 물리상식,송은영 지음,도서출판 맑은창,2001-12-24,6300,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324297
2002,7,5,상대적이며 절대적인 지식의 백과사전,베르나르 베르베르 지음 / 이세욱 옮김,열린책들,1996-01-01,9000,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=72531
2002,7,6,초등학교 수학 이렇게 가르쳐라,리핑 마 지음 / 승영조 외 옮김,승산,2002-07-10,8820,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365536
2002,7,7,수학의 유혹,강석진 지음,문학동네,2002-06-03,10800,과학,수학,쉽게 배우는 수학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360860
2002,7,8,모기,앤드루 스필먼 외 지음 / 이동규 옮김,해바라기,2002-06-28,10800,과학,동물과 식물,곤충,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364397
2002,7,9,20세기 유전학의 역사를 바꾼 초파리,마틴 브룩스 지음 / 이충호 옮김,이마고,2002-07-12,8820,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365389
2002,7,10,아버지들의 아버지 1,베르나르 베르베르 지음 / 이세욱 옮김,열린책들,2001-08-15,10620,소설/시/희곡,프랑스소설,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=293057
2002,7,11,소설처럼 아름다운 수학 이야기,김정희 지음,동아일보사,2002-03-30,8100,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342290
2002,7,12,물리학자는 영화에서 과학을 본다,정재승 지음,동아시아,2002-04-01,10800,청소년,청소년 수학/과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344447
2002,7,13,식물은 우리에게 무엇인가,수잔네 파울젠 지음 / 김숙희 옮김 / 이은주 감수,풀빛,2002-05-15,12600,과학,동물과 식물,꽃과 나무,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=349039
2002,7,14,물리가 물렁물렁,닉 아놀드 지음 / 토니 드 솔스 그림,주니어김영사,1999-03-15,5310,어린이,과학/수학/컴퓨터,과학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=189917
2002,7,15,엘러건트 유니버스,브라이언 그린 지음 / 박병철 옮김,승산,2002-03-11,18000,과학,물리학,상대성이론,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339675
2002,7,16,E=mc2,데이비드 보더니스 지음 / 김민희 옮김,생각의나무,2001-03-27,11700,과학,물리학,쉽게 배우는 물리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271839
2002,7,17,0의 발견,요시다 요이치 지음 / 정구영 옮김,사이언스북스,2002-06-30,9000,과학,과학의 이해,과학사/기술사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364629
2002,7,18,구석구석 인체 탐험,닉 아놀드 지음 / 이충호 옮김,주니어김영사,1999-05-27,5310,어린이,과학/수학/컴퓨터,우리 몸,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=194018
2002,7,19,야생화일기,송기엽 지음 / 이영노 감수,진선북스(진선출판사),2002-04-05,18000,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343087
2002,7,20,"생물학적 인간, 철학적 인간",뤼크 페리 외 지음 / 이자경 옮김,푸른숲,2002-06-20,11700,인문학,철학 일반,교양 철학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362705
2002,7,21,지구를 살리는 7가지 불가사의한 물건들,존 라이언 지음 / 이상훈 옮김,그물코,2002-05-10,7200,과학,공학,화학공학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348820
2002,7,22,페르마의 마지막 정리,사이먼 싱 지음 / 박병철 옮김,영림카디널,2003-02-25,11700,과학,수학,수학자의 생애,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=153339
2002,7,23,"생태학, 그 열림과 닫힘의 역사",도널드 워스터 지음 / 문순홍 외 옮김,아카넷,2002-07-10,25650,과학,생명과학,생태학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365411
2002,7,24,물의 아이들,찰스 킹즐리 지음 / 권현영 옮김,숲속나라,2002-06-21,6300,어린이,동화/명작/고전,외국창작동화,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362995
2002,7,25,쉽게 찾는 우리꽃 - 여름,김태정 지음,현암사,1994-07-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85561
2002,7,26,무한의 신비,애머 액젤 지음 / 승영조 외 옮김,승산,2002-06-03,10800,과학,과학의 이해,과학사/기술사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360755
2002,7,27,일부일처제의 신화,데이비드 P. 버래쉬 외 지음 / 이한음 옮김,해냄,2002-05-25,10800,과학,동물과 식물,동물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351072
2002,7,28,과학혁명의 구조,토머스 S.쿤 지음 / 김명자 옮김,까치,2002-11-05,11700,과학,과학의 이해,과학사상,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=231773
2002,7,29,동물들의 사회생활,리 듀거킨 지음 / 장석봉 옮김,지호,2002-06-25,10800,과학,동물과 식물,동물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363712
2002,7,30,유클리드의 창,레오나르드 믈로디노프 지음 / 전대호 옮김,까치,2002-06-05,15300,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351398
2002,7,31,신갈나무 투쟁기,차윤정.전승훈 지음,지성사,1999-09-07,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=205190
2002,7,32,공상비과학대전 2,야나기타 리카오 지음 / 이남훈 옮김,대원씨아이(만화),2002-06-15,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365481
2002,7,33,풀코스 별자리여행,김지현.김동훈 글 / 강선욱 그림,현암사,1999-12-24,13500,과학,천문학,천문학/별자리/역법,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=217248
2002,7,34,그림으로 보는 시간의 역사,스티븐 호킹 지음,까치,1998-05-15,20700,과학,천문학,우주과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=87142
2002,7,35,침묵의 봄,레이첼 카슨 지음 / 김은령 옮김,에코리브르,2002-04-10,13500,사회과학,환경/생태문제,환경학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342580
2002,7,36,식물이 시끌시끌,닉 아놀드 외 지음 / 토니 드 솔스 그림,주니어김영사,1999-05-27,5310,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=194543
2002,7,37,꽃의 제국,강혜순 지음,다른세상,2002-06-20,14400,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364670
2002,7,38,숫자를 보면 인생의 답이 보인다,조지 샤프너 지음 / 이연수 옮김,진명출판사,2002-05-31,7200,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=351661
2002,7,39,게놈,매트 리들리 지음 / 하영미 외 옮김,김영사,2001-01-05,13410,과학,생명과학,생명과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=262075
2002,7,40,4.5.정의 수학나라,방승희 지음,동녘,2007-06-25,7650,어린이,초등5~6학년,과학/수학/사회,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=212105
2002,7,41,바다가 바글바글,애니타 개너리 지음 / 이명연 옮김,주니어김영사,1999-08-02,5310,어린이,과학/수학/컴퓨터,지구와 우주,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=201421
2002,7,42,이기적 유전자,리처드 도킨스 지음 / 홍영남 옮김,을유문화사,1993-11-01,8100,대학교재/전문서적,자연과학계열,과학일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=116296
2002,7,43,쉽게 찾는 우리꽃 - 봄,김태정 지음,현암사,1994-04-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85560
2002,7,44,온 가족이 함께 읽는 우주의 비밀,요아힘 부블라트 지음 / 한경희 옮김,생각의나무,2002-07-04,22500,과학,천문학,우주과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365395
2002,7,45,호두껍질 속의 우주,스티븐 호킹 지음 / 김동광 옮김,까치,2001-12-05,20700,과학,천문학,우주과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308983
2002,7,46,부분과 전체,베르너 하이젠베르크 지음 / 김용준 옮김,지식산업사,2013-10-08,14250,과학,과학의 이해,과학고전,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=63045
2002,7,47,암호의 세계,루돌프 키펜한 지음 / 김시형 옮김,이지북,2001-02-05,10800,역사,테마로 보는 역사,과학/기술사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=264869
2002,7,48,"파인만 씨, 농담도 잘하시네! 1",리처드 파인만 지음 / 김희봉 옮김,사이언스북스,2000-05-19,7200,과학,과학자의 생애,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234260
2002,7,49,지구에서 사라진 동물들,한상훈 지음 / NHK위성방송 생명의묵시록 제작팀 엮음 / WWF Japan 감수,도요새,2000-05-09,6800,과학,동물과 식물,동물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=232524
2002,7,50,궁궐의 우리 나무,박상진 지음,눌와,2001-09-15,18000,과학,동물과 식물,꽃과 나무,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297026
2003,7,1,웃기는 수학이지 뭐야!,이광연 지음,경문사(경문북스),2000-02-05,8000,과학,수학,쉽게 배우는 수학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=221555
2003,7,2,물은 답을 알고 있다,에모토 마사루 지음 / 양억관 옮김,나무심는사람(이레),2002-08-20,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=370394
2003,7,3,나는 고백한다 현대의학을,아툴 가완디 지음 / 김미화 옮김 / 박재영 감수,동녘사이언스,2003-06-10,16200,건강/취미/레저,건강정보,기타,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=417618
2003,7,4,파인만의 여섯가지 물리 이야기,리처드 파인만 강의 / 폴 데이비스 서문 / 박병철 옮김,승산,2003-01-06,10800,과학,물리학,쉽게 배우는 물리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394933
2003,7,5,과학의 즐거움,알베르 자카르 지음 / 장석훈 옮김,궁리,2002-01-25,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328886
2003,7,6,물은 답을 알고 있다 2,에모토 마사루 지음 / 양억관 옮김,나무심는사람(이레),2003-04-11,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=409655
2003,7,7,교과서 밖에서 배우는 재미있는 물리상식,송은영 지음,도서출판 맑은창,2001-12-24,6300,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324297
2003,7,8,상대적이며 절대적인 지식의 백과사전,베르나르 베르베르 지음 / 이세욱 옮김,열린책들,1996-01-01,9000,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=72531
2003,7,9,쉽게 찾는 우리꽃 - 여름,김태정 지음,현암사,1994-07-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85561
2003,7,10,인간에 대한 오해,스티븐 제이 굴드 지음 / 김동광 옮김,사회평론,2003-07-04,22500,과학,생명과학,생물학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422280
2003,7,11,임사체험 상,다치바나 다카시 지음 / 윤대석 옮김,청어람미디어,2003-07-15,13500,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=423615
2003,7,12,해마,이케가야 유우지·이토이 시게사토 지음 / 고선윤·박선무 옮김,은행나무,2006-02-10,8820,자기계발,창의적사고/두뇌계발,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=418870
2003,7,13,사람은 어떻게 죽음을 맞이하는가,셔윈 B. 뉴랜드 지음 / 명희진 옮김,세종(세종서적),2003-06-15,10800,과학,인체의 이해,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=416141
2003,7,14,하늘을 나는 수레,홍상훈 지음,솔출판사,2003-07-01,8100,과학,과학의 이해,과학사/기술사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420933
2003,7,15,생명이 있는 것은 다 아름답다,최재천 지음,효형출판,2001-01-20,10800,과학,동물과 식물,동물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=262445
2003,7,16,물리학자는 영화에서 과학을 본다,정재승 지음,동아시아,2002-04-01,10800,청소년,청소년 수학/과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344447
2003,7,17,월경하는 지식의 모험자들,강봉균·박여성·이진우 외 53명 지음,한길사,2003-06-16,31500,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420232
2003,7,18,즐거운 세포,프랜 보크윌 지음 / 믹 롤프 그림 / 한현숙 옮김,승산,2003-03-05,5850,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=404634
2003,7,19,"전쟁과 과학, 그 야합의 역사",어니스트 볼크먼 지음 / 석기용 옮김,이마고,2003-06-25,20700,역사,세계사 일반,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419140
2003,7,20,쉽게 찾는 우리꽃 - 가을 겨울,김태정 지음,현암사,1994-12-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85559
2003,7,21,여자,나탈리 앤지어 지음 / 이한음 옮김,문예출판사,2003-08-01,19800,인문학,교양 인문학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=424189
2003,7,22,파인만의 여섯가지 물리 이야기,리처드 파인만 강의 / 폴 데이비스 서문 / 박병철 옮김,승산,2003-01-06,11700,과학,물리학,쉽게 배우는 물리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394935
2003,7,23,쉽게 찾는 우리꽃 - 봄,김태정 지음,현암사,1994-04-01,13500,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85560
2003,7,24,21세기 과학의 포커스,서울대자연과학대교수 외 지음,사계절,2003-05-25,11700,과학,과학의 이해,현대과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=415846
2003,7,25,태초 그 이전,마틴 리즈 지음 / 한창우 옮김,해나무,2003-07-15,14250,과학,천문학,우주과학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422914
2003,7,26,물리가 물렁물렁,닉 아놀드 지음 / 토니 드 솔스 그림,주니어김영사,1999-03-15,5310,어린이,과학/수학/컴퓨터,과학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=189917
2003,7,27,오즈의 수학세계,클리퍼드 픽오버 지음 / 정경란 옮김 / 퍼즐랜드 감수,생각의나무,2003-07-04,15300,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422276
2003,7,28,또 웃기는 수학이지 뭐야!,이광연 지음,경문사(경문북스),2002-05-20,9000,과학,수학,수학 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348402
2003,7,29,엘러건트 유니버스,브라이언 그린 지음 / 박병철 옮김,승산,2002-03-11,18000,과학,물리학,상대성이론,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339675
2003,7,30,우리가 정말 알아야 할 우리 나무 백가지,이유미 지음,현암사,2005-06-10,25200,과학,동물과 식물,식물 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109194
2003,7,31,멋진 DNA,프랜 보크윌 지음 / 믹 롤프 그림 / 한현숙 옮김,승산,2003-03-05,5850,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=404642
2003,7,32,병원균의 습격,프랜 보크윌 지음 / 믹 롤프 그림 / 한현숙 옮김,승산,2003-03-05,5850,어린이,과학/수학/컴퓨터,생물과 생명,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=404637
