year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2020,7,21,제3의 부의 원칙,대니얼 크로스비 지음 / 조성숙 옮김,청림출판,2020-07-10,15300,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243435935
2020,7,22,전설로 떠나는 월가의 영웅 (2017 최신개정판),피터 린치.존 로스차일드 지음 / 이건 옮김,국일증권경제연구소,2017-04-17,20700,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107640406
2020,7,23,한 권으로 끝내는 테마주 투자,박민수(샌드 타이거 샤크) 지음,길벗,2020-04-15,19800,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=236784127
2020,7,24,대한민국 청약지도,정지영 지음,다산북스,2020-06-29,16200,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243754561
2020,7,25,기록의 쓸모,이승희 지음,북스톤,2020-05-21,13500,경제경영,마케팅/세일즈,마케팅/브랜드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238696846
2020,7,26,부의 인문학,브라운스톤 지음,오픈마인드,2019-10-04,13500,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=210418084
2020,7,27,놀부의 부동산 DNA,정형근 지음,알키,2020-06-25,16200,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243436968
2020,7,28,허영만의 주식 타짜,허영만 지음,가디언,2020-06-22,24300,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242760711
2020,7,29,수익 내는 주식 매매 타이밍,강창권 지음,길벗,2020-07-01,16200,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244051357
2020,7,30,슈독 : 나이키 창업자 필 나이트 자서전,필 나이트 지음 / 안세민 옮김,사회평론,2016-09-29,19800,경제경영,기업/경영자 스토리,국외 기업/경영자,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=93218303
2020,7,31,5년 후 나는 어디에 있을 것인가,이용덕 지음,토네이도,2020-06-15,15300,자기계발,성공,성공학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=241452263
2020,7,32,선물주는산타의 주식투자 시크릿,선물주는산타 지음,비즈니스북스,2020-04-16,14400,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237278956
2020,7,33,백만장자 시크릿,하브 에커 지음 / 나선숙 옮김,알에이치코리아(RHK),2020-07-13,14400,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245666898
2020,7,34,더 리치 THE RICH,키스 캐머런 스미스 지음 / 신솔잎 옮김,비즈니스북스,2020-06-17,14220,자기계발,성공,성공학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242493764
2020,7,35,코로나 투자 전쟁,정채진 외 지음,페이지2(page2),2020-05-25,15120,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=240349013
2020,7,36,게으르지만 콘텐츠로 돈은 잘 법니다,신태순 지음,나비의활주로,2020-06-08,13500,경제경영,창업/취업/은퇴,창업정보,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=240824460
2020,7,37,세계 경제가 만만해지는 책,랜디 찰스 에핑 지음 / 이가영 옮김,어크로스,2020-07-15,15120,경제경영,경제학/경제일반,경제이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245825087
2020,7,38,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니 지음 / 김재경 옮김,미래의창,2015-09-30,10800,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=66880788
2020,7,39,거대한 분기점,폴 크루그먼 외 지음 / 오노 가즈모토 엮음,한즈미디어(한스미디어),2020-06-19,14220,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242763013
2020,7,40,내 집 없는 부자는 없다,대치동 키즈 지음,원앤원북스,2020-06-25,14400,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242905179
2020,7,41,부자의 언어,존 소포릭 지음 / 이한이 옮김,윌북,2020-03-25,15120,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=236162597
2020,7,42,부의 재편,선대인 지음,토네이도,2020-08-03,16200,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245495487
2020,7,43,만화 재무제표 모르면 주식투자 절대로 하지마라 - 상,사경인 지음,베가북스,2020-04-24,12150,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237972971
2020,7,44,내가 춤추면 코끼리도 춤춘다,이서윤 지음,이다미디어,2009-01-14,9900,자기계발,성공,성공학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=3073450
2020,7,45,뷔페처럼 골라서 투자하는 해외 ETF 백과사전,김태현 지음,스마트비즈니스,2020-05-04,18900,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238146087
2020,7,46,뉴타입의 시대,야마구치 슈 지음 / 김윤경 옮김,인플루엔셜(주),2020-06-12,14400,경제경영,마케팅/세일즈,트렌드/미래예측,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242097210
2020,7,47,싱글맘 부동산 경매로 홀로서기,이선미 지음,지혜로,2020-03-09,14400,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234809434
2020,7,48,엘리어트 파동이론,김중근 지음,사계절,1999-09-01,16200,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=224211
2020,7,49,부의 본능,브라운스톤 지음,토트,2018-08-14,12420,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=163139133
2020,7,50,진짜 부자 가짜 부자,사경인 지음,더클래스,2020-04-17,15300,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237276029
2021,7,1,부의 시나리오,오건영 지음,페이지2(page2),2021-06-07,16200,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=272169233
2021,7,2,돈의 역사는 되풀이된다,홍춘욱 지음,포르체,2021-06-16,14400,경제경영,경제학/경제일반,화폐/금융/재정,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273107886
2021,7,3,매매의 기술,박병창 지음,포레스트북스,2021-05-14,16200,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271352572
2021,7,4,메타버스 새로운 기회,김상균.신병호 지음,베가북스,2021-06-08,16920,경제경영,경제학/경제일반,경제이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271457429
2021,7,5,월급쟁이 부자로 은퇴하라 (스페셜 에디션),너나위 지음,알에이치코리아(RHK),2021-05-22,16200,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271289892
2021,7,6,주식투자의 지혜,천장팅 지음 / 김재현.양성희 옮김,에프엔미디어,2021-06-01,16200,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=272393038
2021,7,7,주린이가 가장 알고 싶은 최다질문 TOP 77,염승환 지음,메이트북스,2021-01-20,16200,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260041417
