year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2001,7,49,여자들은 기다림과 씨름한다,페터 빅셀 지음 / 백인옥 옮김,문학동네,2001-06-09,6750,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282060
2001,7,50,꿈꾸는 일에는 늦음이 없다,한수산 지음,이레,2001-05-15,7200,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277741
2002,7,1,화,틱낫한 지음 / 최수민 옮김,명진출판사,2002-04-03,8010,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342705
2002,7,2,신경림의 시인을 찾아서,신경림 지음,우리교육,1998-10-20,7200,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=88703
2002,7,3,영원한 리베로,홍명보 지음,은행나무,2002-05-25,8010,에세이,명사에세이,기타 명사에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=350142
2002,7,4,연탄길,이철환 지음,삼진기획,2000-08-01,6750,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244199
2002,7,5,마음에는 평화 얼굴에는 미소,틱낫한 지음 / 류시화 옮김,김영사,2002-06-05,8550,종교/역학,불교,불교 문학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360768
2002,7,6,세계가 만일 100명의 마을이라면 (양장),이케다 가요코 구성 / C. 더글러스 러미스 영역 / 한성례 옮김,국일미디어(국일출판사),2002-03-10,6120,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331975
2002,7,7,TV동화 행복한 세상,KBS한국방송 지음,샘터사,2002-03-05,8100,에세이,작은 이야기 모음,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333859
2002,7,8,꿈은 이루어진다,조선일보2002월드컵취재팀 엮음,조선일보사,2002-07-08,8550,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365275
2002,7,9,무량수전 배흘림기둥에 기대서서,최순우 지음,학고재,2002-03-05,8550,역사,문화/역사기행,한국 문화/역사기행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334192
2002,7,10,모리와 함께한 화요일,미치 앨봄 지음 / 공경희 옮김,세종(세종서적),2002-03-20,7650,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340682
2002,7,11,무엇이든 할 수 있는 자유 아무것도 하지 않을 자유,홍신자 지음,명진출판사,2002-05-16,8910,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348585
2002,7,12,달라이 라마의 행복론,달라이 라마 외 지음 / 류시화 옮김,김영사,2001-11-10,11520,종교/역학,불교,티베트 불교,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304354
2002,7,13,시선,원성 글 / 사진,이레,2002-06-15,8100,종교/역학,불교,불교 문학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362801
2002,7,14,유쾌하게 나이 드는 법 58,로저 로젠블라트 지음 / 권진욱 옮김,나무생각,2002-07-03,7020,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364188
2002,7,15,마님되는 법,진산 지음,부키,2002-06-27,7200,가정/요리/뷰티,결혼/가족,결혼생활,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363542
2002,7,16,한비야의 중국견문록,한비야 지음,푸른숲,2001-08-24,10800,여행,중국여행,중국여행 에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292811
2002,7,17,감옥으로부터의 사색,신영복 지음,돌베개,1998-08-01,11700,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4551
2002,7,18,무량수전 배흘림기둥에 기대서서,최순우 지음,학고재,1994-06-01,13500,역사,문화/역사기행,한국 문화/역사기행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=50869
2002,7,19,향기로 말을 거는 꽃처럼,이해인 지음 / 하정민 그림,샘터사,2002-04-23,11700,에세이,종교에세이,가톨릭,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346618
2002,7,20,소망 없는 불행,페터 한트케 지음 / 윤용호 옮김,민음사,2002-06-10,9000,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362755
2002,7,21,"아름다운 삶, 사랑 그리고 마무리",헬렌 니어링 지음 / 이석태 옮김,보리,1997-10-15,8100,에세이,명상에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=93675
2002,7,22,The Blue Day Book 누구에게나 우울한 날은 있다,브래들리 트레버 그리브 지음 / 신현림 옮김,바다출판사,2005-01-03,7020,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=276029
2002,7,23,얼굴 빨개지는 아이,장 자끄 상뻬 글 그림 / 김호영 옮김,열린책들,1999-05-30,7650,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=194628
2002,7,24,자전거여행,김훈 지음 / 이강빈 사진,생각의나무,2004-05-06,8820,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244201
2002,7,25,헬렌 니어링의 소박한 밥상,헬렌 니어링 지음 / 공경희 옮김,디자인하우스,2001-09-20,7650,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296477
2002,7,26,블루 하이웨이 1,윌리엄 리스트 히트문 지음 / 곽영미 옮김,민음사,2002-07-15,9000,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366713
2002,7,27,아내의 빈 자리,이재종 외 지음,오늘의책,2002-06-10,7200,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361714
2002,7,28,"아들아, 다시는 평발을 내밀지 마라",김훈 지음,생각의나무,2002-03-08,7920,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334038
2002,7,29,산중에서 길을 물었더니,서화동 지음 / 김형주 사진,은행나무,2002-05-18,13500,종교/역학,불교,불교 문학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348731
2002,7,30,"바람의 딸, 우리 땅에 서다",한비야 지음,푸른숲,2006-09-08,10800,여행,국내 여행에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=211073
2002,7,31,10cm 예술,김점선 지음 / 그림,마음산책,2002-07-10,9000,예술/대중문화,미술,미술 이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365365
2002,7,32,나는 정말 너를 사랑하는 걸까?,김혜남 지음,랜덤하우스코리아,2002-05-07,8100,인문학,심리학/정신분석학,교양 심리학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347913
2002,7,33,나는 이런 책을 읽어 왔다,다치바나 다카시 지음 / 이언숙 옮김,청어람미디어,2001-09-10,12600,인문학,책읽기/글쓰기,책읽기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295826
2002,7,34,더불어숲 1,신영복 지음,랜덤하우스코리아,1998-06-29,6300,에세이,명사에세이,기타 명사에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=37971
2002,7,35,거기서 그것과 하나 되시게,틱낫한 지음 / 이아무개 (이현주) 옮김,나무심는사람(이레),2002-04-01,7020,종교/역학,불교,불교명상/수행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342507
2002,7,36,오체 불만족,오토다케 히로타다 지음 / 전경빈 옮김,창해,2001-03-31,9000,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273605
2002,7,37,백범일지,김구 지음,범우사,2000-06-05,5400,역사,한국근현대사,일제치하/항일시대,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243652
2002,7,38,청춘의 사신,서경식 지음 / 김석희 옮김,창비,2002-07-15,12350,예술/대중문화,미술,미술 이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366631
2002,7,39,인생의 황혼에서,헬렌 니어링 지음 / 전병재 외 옮김,민음사,2002-07-01,7650,에세이,명언/잠언록,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365076
2002,7,40,최고의 유산 상속받기,짐 스토벌 지음 / 정지운 옮김,예지(Wisdom),2001-12-11,9450,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308059
2002,7,41,동물과 대화하는 아이 티피,티피 드그레 지음 / 백선희 옮김 / 실비 드그레 / 알랭 드그레 사진,이레,2002-12-20,10800,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309440
2002,7,42,거울,원성 스님 지음,이레,2001-07-10,8100,종교/역학,불교,불교 문학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286787
2002,7,43,2002 Worldcup Forever,김지하 외 지음,동아일보사,2002-07-15,9000,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366059
2002,7,44,아담을 기다리며,마사 베크 지음 / 김태언 옮김,녹색평론사,2005-05-01,10800,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346877
2002,7,45,고도원의 아침편지 1 : 아름다움도 자란다,고도원 엮음,청아출판사,2002-03-17,7920,에세이,명사에세이,기타 명사에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335055
2002,7,46,결국은 아름다움이 우리를 구원할 거야 1,정현경 지음,열림원,2002-01-02,7200,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323161
2002,7,47,적멸보궁 가는 길,이산하 글.사진,자음과모음(이룸),2002-05-08,10800,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348497
2002,7,48,학문의 즐거움 (양장),히로나카 헤이스케 지음 / 방승양 옮김,김영사,2001-11-27,11520,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308905
2002,7,49,나는 달린다,요쉬카 피셔 지음 / 선주성 옮김,궁리,2007-04-17,7650,건강/취미/레저,건강정보,건강에세이/건강정보,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=249275
2002,7,50,플로이드의 오래된 집,존 마르께제 지음 / 지소철 옮김,뜨인돌,2002-07-01,7200,가정/요리/뷰티,결혼/가족,가족관계,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364390
2003,7,1,살아있는 역사 1,힐러리 로댐 클린턴 지음 / 김석희 옮김,웅진지식하우스,2003-06-19,10800,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419074
2003,7,2,화,틱낫한 지음 / 최수민 옮김,명진출판사,2002-04-03,8010,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342705
2003,7,3,살아있는 역사 2,힐러리 로댐 클린턴 지음 / 김석희 옮김,웅진지식하우스,2003-07-19,10800,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419075
2003,7,4,세상의 바보들에게 웃으면서 화내는 방법,움베르토 에코 지음 / 이세욱 옮김,열린책들,2003-03-25,9720,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=407119
2003,7,5,지선아 사랑해,이지선 지음,이레,2003-05-05,8100,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=413361
2003,7,6,물은 답을 알고 있다,에모토 마사루 지음 / 양억관 옮김,나무심는사람(이레),2002-08-20,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=370394
2003,7,7,곽재구의 포구기행,곽재구 글.사진,열림원,2002-10-09,11700,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=381380
2003,7,8,밥벌이의 지겨움,김훈 지음,생각의나무,2003-06-28,7650,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=421302
2003,7,9,모리와 함께한 화요일,미치 앨봄 지음 / 공경희 옮김,세종(세종서적),2002-03-20,7650,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340682
2003,7,10,야생초 편지,황대권 지음,도솔,2002-10-01,7650,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=379834
2003,7,11,화가와 모델,이주헌 지음,예담,2003-07-01,16200,예술/대중문화,미술,미술 이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=420062
2003,7,12,물은 답을 알고 있다 2,에모토 마사루 지음 / 양억관 옮김,나무심는사람(이레),2003-04-11,7200,과학,기초과학/교양과학,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=409655
2003,7,13,오체 불만족,오토다케 히로타다 지음 / 전경빈 옮김,창해,2001-03-31,9000,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273605
2003,7,14,자전거여행,김훈 지음 / 이강빈 사진,생각의나무,2004-05-06,8820,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244201
2003,7,15,"공선옥, 마흔에 길을 나서다",공선옥 지음 / 노익상·박여선 사진,월간말,2003-07-05,7650,에세이,명사에세이,문인에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=421528
2003,7,16,완두콩,정헌재 지음,바다출판사,2003-07-02,8100,만화,인터넷 연재 만화,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=421751
2003,7,17,내가 너를 향해 흔들리는 순간,이외수 지음,해냄,2003-07-01,8100,에세이,사진/그림 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=421209
2003,7,18,"퇴계와 고봉, 편지를 쓰다",김영두 옮김,소나무,2003-01-29,22500,인문학,동양철학,한국철학,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399840
2003,7,19,잘 찍은 사진 한 장,윤광준 지음,웅진지식하우스,2002-12-26,10800,건강/취미/레저,취미기타,사진/비디오 촬영,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394872
2003,7,20,한비야의 중국견문록,한비야 지음,푸른숲,2001-08-24,10800,여행,중국여행,중국여행 에세이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292811
2003,7,21,"바람의 딸, 우리 땅에 서다",한비야 지음,푸른숲,2006-09-08,10800,여행,국내 여행에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=211073
2003,7,22,포엠툰,정헌재 지음,청하,2002-12-30,8100,만화,인터넷 연재 만화,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395259
2003,7,23,모던 수필,방민호 엮음,향연,2003-07-15,9000,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=423496
2003,7,24,흰 그늘의 길 1,김지하 지음,학고재,2003-07-10,11700,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=422481
2003,7,25,힘,틱낫한 지음 / 진우기 옮김,명진출판사,2003-03-10,8010,종교/역학,불교,불교명상/수행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=404812
2003,7,26,감옥으로부터의 사색,신영복 지음,돌베개,1998-08-01,11700,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4551
2003,7,27,섬,장 그르니에 지음 / 김화영 옮김,민음사,1993-07-01,7650,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=77430
2003,7,28,세계가 만일 100명의 마을이라면 (양장),이케다 가요코 구성 / C. 더글러스 러미스 영역 / 한성례 옮김,국일미디어(국일출판사),2002-03-10,6120,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331975
2003,7,29,연탄길,이철환 지음,삼진기획,2000-08-01,6750,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244199
2003,7,30,신경림의 시인을 찾아서,신경림 지음,우리교육,1998-10-20,7200,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=88703
2003,7,31,다영이의 이슬람 여행,정다영 지음,창비,2003-01-25,11400,역사,문화/역사기행,동서양 문화/역사기행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398525
2003,7,32,무량수전 배흘림기둥에 기대서서,최순우 지음,학고재,2002-03-05,8550,역사,문화/역사기행,한국 문화/역사기행,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334192
2003,7,33,길,박이문 지음,미다스북스,2003-06-16,7650,인문학,인문 에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=418720
2003,7,34,세상에서 가장 아름다운 여행,제이미 제파 지음 / 도솔 옮김,꿈꾸는돌,2003-05-20,9900,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=414774
2003,7,35,그리고 삶은 나의 것이 되었다,전경린 지음,이가서,2003-05-28,8100,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=416116
2003,7,36,지구별 여행자,류시화 지음,김영사,2002-11-27,8910,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389604
2003,7,37,하늘 호수로 떠난 여행,류시화 지음,열림원,1997-05-10,8910,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=157223
2003,7,38,생각의 거울,미셸 투르니에 지음 / 김정란 옮김,북라인,2003-06-25,7650,에세이,외국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=419794
2003,7,39,느낌표 길거리 특강,느낌표 길거리 특강 제작팀 지음,랜덤하우스코리아,2003-07-01,8100,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=421403
2003,7,40,혼자만 잘 살믄 무슨 재민겨,전우익 지음,현암사,1993-05-15,7650,에세이,한국에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=172505
2003,7,41,"아름다운 삶, 사랑 그리고 마무리",헬렌 니어링 지음 / 이석태 옮김,보리,1997-10-15,8100,에세이,명상에세이,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=93675
